steps,reward,lenght
261935,9.892233430960374,7
262435,-67.6723757015427,500
262935,-195.3289799248527,500
262940,9.907590298901992,5
263440,-62.61621357292573,500
263461,9.515407720491941,21
263961,-20.445735362631034,500
263962,10.0,1
264462,-48.87159311949298,500
264962,-39.194649646335456,500
265462,-37.45588399170266,500
265476,9.469696242552049,14
265976,-78.1250873655038,500
265985,9.81643376736323,9
266485,-32.78814184026154,500
266985,-47.504388959288825,500
266986,10.0,1
267486,-11.659501645096714,500
267513,9.309230580972214,27
268013,-29.740148121789215,500
268014,10.0,1
268514,-24.099755927659903,500
269014,-24.210022615385284,500
269200,3.9977147176158034,186
269700,-50.635167114010216,500
269709,9.60523975507654,9
270209,-22.031010671377974,500
270269,7.318853240211482,60
270293,9.43056331049777,24
270793,-21.973190416489704,500
271293,-22.943667034853956,500
271793,-204.9376796259718,500
271889,0.7485375246113115,96
272065,5.412804088885584,176
272565,-17.52152566966927,500
273065,-23.102926010036295,500
273565,-19.68772535738886,500
274065,-34.6622269183173,500
274069,9.946942421238736,4
274120,8.365327936965572,51
274122,9.971670831010991,2
274155,9.147049811024642,33
274182,9.308611967148277,27
274682,-60.25880339116995,500
275182,-23.524320822390983,500
275682,-78.59587242248872,500
275690,9.74575703008187,8
276190,-23.48788190287968,500
276191,10.0,1
276216,9.479534303885481,25
276217,10.0,1
276717,-18.00502863965388,500
276737,9.546159508654808,20
277237,-37.9546656863409,500
277737,-18.444577777170085,500
277738,10.0,1
278238,-18.535838154216627,500
278738,-16.815302946669828,500
279238,-19.28912652368529,500
279738,-15.80675567086371,500
279739,9.988597352388393,1
280239,-106.4836954730957,500
280248,9.818755614427479,9
280250,9.973845585794038,2
280750,-23.341186983959904,500
281250,-56.06687669116596,500
281255,9.91079246584737,5
281755,-21.913242252074426,500
281756,10.0,1
282256,-17.146561979295555,500
282313,8.540412572846698,57
282813,-23.00034620558417,500
282829,9.711198916779642,16
283329,-48.8247078041793,500
283829,-19.022550786647823,500
284329,-17.99161500008819,500
284829,-29.70903939219095,500
284837,9.829769249214658,8
285337,-17.24784994845102,500
285837,-37.05011831998458,500
286337,-96.12827198321945,500
286343,9.881853951291292,6
286843,-14.351736642498897,500
286858,9.664303959942753,15
287358,-15.209617529714532,500
287359,10.0,1
287366,9.469587394543815,7
287866,-19.580178296823618,500
288113,3.453738281266749,247
288463,-34.11035639692041,350
288963,-45.792904275274644,500
289463,-15.085368611502371,500
289963,-11.747732325910377,500
290463,-86.79780351769847,500
290963,-18.89131835135133,500
291069,6.015838755454049,106
291569,-48.72961564396167,500
291570,10.0,1
291580,9.785582301867285,10
291874,-0.48082040299172846,294
292374,-25.576875310977094,500
292452,-1.7010941364928982,78
292458,9.891812774670727,6
292958,-20.334965934921787,500
292997,7.855125397173714,39
293497,-63.22048481213683,500
293997,-27.80157899964829,500
294030,9.42678382073506,33
294046,9.656519547784708,16
294052,9.893482184508123,6
294065,9.756505000058953,13
294066,9.990971330019207,1
294067,10.0,1
