steps,reward,lenght
261113,-22.957285565280163,500
261613,-41.45981026962825,500
262113,-32.56533659213031,500
262613,-15.480847764742537,500
262723,7.872161214513102,110
263223,-20.377101848717626,500
263723,-35.752648521409625,500
263727,9.94934234397023,4
264227,-36.943317694600154,500
264727,-27.5355749854866,500
265227,-53.26651641807562,500
265727,-16.97321337768157,500
266227,-19.268691082187857,500
266727,-38.118437180104934,500
266728,10.0,1
267228,-37.69236191290547,500
267728,-32.39558235195177,500
268228,-21.56085146803094,500
268229,10.0,1
268729,-37.325887911495855,500
269229,-33.6851495659356,500
269729,-44.63762256502101,500
270229,-18.24686550870326,500
270729,-42.033911724268165,500
271229,-12.957582033017594,500
271729,-22.52350861922573,500
271730,10.0,1
272230,-23.62406454009234,500
272723,-19.45125995999942,493
272724,10.0,1
273221,-1.2578316360123534,497
273721,-34.98447083408276,500
274221,-32.69269781419671,500
274721,-22.179737870087965,500
275221,-35.10175166189909,500
275721,-44.180339610565824,500
276221,-26.075731495645254,500
276721,-24.728840516933484,500
277135,-4.041052029752576,414
277635,-26.78953189008568,500
278135,-15.810095875775533,500
278635,-13.293803105072705,500
279135,-89.0791075458859,500
279136,10.0,1
279636,-32.941950895053694,500
280136,-31.814343620094412,500
280636,-36.206965173793634,500
281136,-48.028937928242264,500
281346,6.35275988223467,210
281846,-33.162618643827436,500
282346,-51.15014482151653,500
282846,-25.082525259586443,500
283346,-89.69743683724872,500
283846,-32.675516411484374,500
284346,-49.10537925413263,500
284846,-34.200811160200224,500
284872,9.58851466311832,26
284873,10.0,1
285373,-44.57595156089963,500
285873,-31.473237514024113,500
286373,-36.719361993142066,500
286873,-38.85850110427408,500
287373,-24.67918743954855,500
287873,-28.412693023780058,500
288373,-25.77241224253008,500
288873,-24.184036097030173,500
289373,-23.58307308908312,500
289873,-37.68101181599232,500
290373,-13.98198687122948,500
290873,-27.33338936785325,500
290874,10.0,1
291374,-18.858856484342787,500
291874,-14.96420239991003,500
292374,-51.55096030519388,500
292874,-17.09371236097926,500
293374,-35.4158137592197,500
293874,-36.10491048701021,500
294374,-41.82134786591811,500
294874,-32.027801592662684,500
295374,-39.000476939222175,500
295874,-33.79346882443012,500
296374,-21.339204402823654,500
296874,-16.588036218291844,500
297374,-30.17702144216634,500
297874,-39.04563900778653,500
298133,5.13723908573778,259
298138,9.907750672792766,5
298638,-22.227352808708307,500
298639,10.0,1
299139,-28.772076328679173,500
299498,3.155186004654568,359
299998,-14.899151479365885,500
300498,-18.4915602261741,500
300998,-31.749131945660874,500
301498,-37.647090020790465,500
301998,-36.631964295409425,500
302498,-39.64826589918153,500
302998,-18.25663594217516,500
303498,-42.6938722552981,500
303998,-41.402782138378534,500
304299,2.998873123712631,301
304300,10.0,1
304301,10.0,1
304801,-14.096001021406401,500
304839,9.311198486510145,38
305339,-33.35099036237829,500
305839,-31.455233046564704,500
306339,-17.408154002891017,500
306340,10.0,1
306378,9.365632248352513,38
306878,-22.964233935488988,500
307378,-11.165022964837766,500
307878,-37.271501152306506,500
308378,-34.653572716599236,500
308878,-34.16860889118789,500
309347,-20.433338436583313,469
309847,-19.920266768185552,500
309862,9.767786130251832,15
309867,9.929535569733513,5
310367,-23.445435201790264,500
310867,-13.300247017417627,500
310868,10.0,1
311368,-26.785552579381903,500
311868,-44.71951989486183,500
312368,-31.45724226839829,500
312868,-25.273521471748168,500
313368,-23.79728579138824,500
313868,-43.26677243674912,500
314368,-25.786269772796214,500
314868,-22.734229210389795,500
315367,-23.948685950899787,499
315867,-35.35415218571748,500
316367,-37.65502882485873,500
316867,-37.50756438731982,500
317367,-32.69327970386878,500
317867,-20.18650716329301,500
317981,2.5751394123575286,114
318481,-32.41455807053241,500
318981,-27.489830623936392,500
319047,8.95450792542021,66
319547,-12.21947158067548,500
320047,-20.79029192825913,500
320547,-19.272436556898825,500
321047,-13.478225937672196,500
321547,-42.70584811546327,500
322047,-40.23291594280823,500
322547,-15.042994347753226,500
323047,-15.271268395729832,500
