steps,reward,lenght
0,0,0
75,-53.62979269395306,75
131,-22.23654595665449,56
175,-11.575678696935737,44
250,-45.55452906025471,75
308,-24.205417247259128,58
383,-52.10175857639416,75
458,-44.37642779653892,75
459,9.971177579009586,1
534,-60.200721026098144,75
609,-64.3366806993309,75
613,9.866209175295058,4
622,9.6480262380959,9
697,-48.99995800421439,75
748,-12.897528710695072,51
749,9.977831761960553,1
824,-50.439784711393735,75
825,10.0,1
826,10.0,1
828,9.930866065735215,2
903,-50.24447398500376,75
978,-59.7811917669902,75
1053,-62.3706185604942,75
1128,-61.07793275174414,75
1203,-61.26651204816386,75
1278,-62.33815768754551,75
1332,-29.548498016978144,54
1334,9.957775411472802,2
1409,-63.10653588860177,75
1484,-62.46665524235623,75
1559,-61.56023142243441,75
1634,-61.479277936534025,75
1709,-62.147683715435015,75
1710,10.0,1
1785,-61.443552269828146,75
1860,-61.82960062360859,75
1935,-63.38050534174029,75
1942,4.977397475463677,7
2017,-48.60700163515395,75
2092,-55.462435411080214,75
2167,-64.07818075994928,75
2242,-63.643005401149885,75
2243,10.0,1
2247,9.829593461153452,4
2322,-60.121129416097496,75
2397,-63.85185590063614,75
2472,-64.26023950222931,75
2510,-20.922359866799304,38
2511,10.0,1
2586,-59.064765273905245,75
2661,-63.79805560719923,75
2736,-61.44921147886913,75
2811,-62.36686083514719,75
2812,10.0,1
2887,-41.471619359756616,75
2962,-58.71502962077698,75
3037,-62.33229111911952,75
3112,-44.13052310488712,75
3187,-64.02277096465761,75
3262,-53.087491560516945,75
3263,10.0,1
3264,10.0,1
3339,-62.523314209731275,75
3341,9.94541082037699,2
3416,-59.164798099076634,75
3418,9.945898202677878,2
3493,-57.553086341436725,75
3568,-46.262757007766545,75
3573,8.843749198233754,5
3576,9.92900936733417,3
3651,-54.582669400356224,75
3726,-34.80583207678056,75
3801,-59.69574403842176,75
3876,-28.76024532888517,75
3893,8.564313314529457,17
3968,-45.402179864405916,75
3986,-2.8029545013079513,18
4061,-36.320651370949406,75
4136,-50.379046406528026,75
4211,-34.91601340709298,75
4286,-63.706064747787686,75
4361,-47.99460277712338,75
4436,-55.163194290307175,75
4466,7.976656984288586,30
4541,-58.566636281728115,75
4616,-3.974841656313071,75
4619,9.037508457796374,3
4694,-17.810496315797263,75
4769,-37.476565089288435,75
4844,-60.32024253758223,75
4919,-62.69173561687298,75
4994,-63.32108747631736,75
5069,-64.41918330857949,75
5144,-63.87783378538066,75
5219,-47.15405226169505,75
5242,8.572316888345417,23
5317,-10.458250015462161,75
5392,-16.085793005309885,75
5402,9.537226685487981,10
5477,-19.486737992838286,75
5478,9.99650038997284,1
5553,-33.38818878388823,75
5628,-8.350502286448203,75
5632,9.841108204315544,4
5707,-43.19226871637193,75
5782,-18.758543642374242,75
5823,1.348032322474669,41
5875,-9.43767620038226,52
5950,-7.314189187711061,75
5951,9.984066397774125,1
6026,-28.641693130336762,75
6101,-14.505636214056358,75
6102,9.986120295242914,1
6177,-12.731019518971923,75
6252,-11.398461701201965,75
6265,9.01460855371837,13
6340,-26.20741843222233,75
6415,-34.81369123508117,75
6417,9.95070961754873,2
6492,-15.39917637600248,75
6521,7.629012479107377,29
6522,9.971721308204529,1
6533,8.244731087833415,11
6608,-8.17347023437651,75
6683,-9.008836641075296,75
6694,9.528905109917485,11
6769,-4.898707574825353,75
6844,-8.07134619837033,75
6862,6.896150311374135,18
6870,9.629410134982706,8
6931,6.096882063374249,61
6934,9.904212923660264,3
7009,-6.577133630838644,75
7036,2.65071667746846,27
7111,-7.9600961752988315,75
7186,-9.725266556250915,75
7194,9.405044546784524,8
7215,8.93997362358784,21
7290,-42.59670139534945,75
7291,9.987642690086085,1
7296,9.819017802518843,5
7311,9.23540917271425,15
7386,-27.728447362208925,75
7387,10.0,1
7462,-6.4467616386095825,75
7537,-7.576271438876376,75
7545,9.700158693485026,8
7551,9.789729185896983,6
7552,10.0,1
7627,-6.220289933841022,75
7702,-4.552547240828388,75
7777,-4.902474525796721,75
7852,-5.347341075752025,75
7927,-33.37005381673492,75
7949,9.00007377786835,22
7954,9.250056000354247,5
7963,7.591405850912296,9
8038,-5.001767178725347,75
8039,10.0,1
8071,3.343891949070196,32
8146,-8.156630625607553,75
8147,10.0,1
8192,-25.14853691260872,45
8193,10.0,1
8229,8.188874440908613,36
8304,-4.176668207210504,75
8379,-5.2818375889852955,75
8383,9.881040333475402,4
8458,-54.13792816094714,75
8533,-62.846030033892156,75
8608,-4.598429447111934,75
8610,9.969222071353126,2
8685,-63.01639876355647,75
8760,-63.411920501381466,75
8835,-63.35066510273629,75
8836,10.0,1
8911,-43.51017575194937,75
8924,5.46231426093616,13
8930,9.77526426076985,6
9005,-21.704709300893505,75
9033,8.400781755838077,28
9108,-9.636731754768253,75
9109,10.0,1
9110,10.0,1
9185,-3.7618912682714805,75
9189,9.890008093415592,4
9264,-10.229033461099345,75
9273,9.554808103969727,9
9285,9.47996358906653,12
9286,9.996348226678204,1
9361,-29.653844334744715,75
9366,9.778198074717384,5
9441,-4.705122655554563,75
9457,9.221172996201183,16
9532,-5.26310816645495,75
9607,-11.827443515323043,75
9682,-19.851383668077723,75
9717,5.992165691840832,35
9792,-15.528324674678228,75
9808,9.243618376907232,16
9822,9.477584542521983,14
9829,9.698857671061209,7
9837,9.186347996003718,8
9843,9.746793958604734,6
9918,-3.9502772203708223,75
9993,-17.627429294526937,75
9994,10.0,1
10067,6.751605787472145,73
10142,-22.127172591507005,75
10152,9.559353199588141,10
10172,8.168185639561845,20
10247,-6.314456023078913,75
10249,9.96820763397351,2
10324,-4.88079987502599,75
10340,8.428067148224144,16
10347,9.753625484636938,7
10422,-6.193531509741821,75
10438,9.335492785260826,16
10439,10.0,1
10514,-6.3199552157577985,75
10589,-4.1473542070500855,75
10590,9.989453407306819,1
10665,-3.9974920667966214,75
10729,5.286100714130959,64
10742,7.141909582955609,13
10762,9.173258996166332,20
10775,9.22355994396101,13
10850,-17.0544438341624,75
10925,-6.998500636264721,75
10974,2.448577837801598,49
11049,-7.333193628021737,75
11052,9.919122882320876,3
11127,-8.42905574994419,75
11202,-4.696063386535883,75
11214,9.513164938045648,12
11224,9.592480172755824,10
11285,6.179753164562197,61
11360,-14.259724149467251,75
11366,9.750536123087702,6
11396,5.643232665947699,30
11416,7.690507017765093,20
11417,10.0,1
11424,9.721649308275424,7
11436,6.4215654057407505,12
11511,-9.38868455518602,75
11517,9.721312887290361,6
11540,4.881480206810959,23
11615,-9.178961996866768,75
11619,9.883121269925185,4
11620,9.978956795803336,1
11695,-4.395155920225193,75
11705,9.464662566885535,10
11706,10.0,1
11710,9.863705370564313,4
11717,9.753198516004748,7
11728,9.340144496744152,11
11745,8.14175750158967,17
11820,-7.558300987609912,75
11839,8.428693569659233,19
11914,-5.0434140496839746,75
11956,7.449261522005493,42
11962,9.732767916961638,6
11968,9.213040941571446,6
12043,-4.952068976579564,75
12118,-4.71294167251783,75
12123,9.789774336597837,5
12198,-4.4699143343010475,75
12273,-5.238504716595799,75
12348,-5.070779950500774,75
12414,4.912286727906729,66
12418,9.890950044164079,4
12419,10.0,1
12420,10.0,1
12448,8.542087841709268,28
12449,10.0,1
12524,-9.128165056131222,75
12526,9.949114816976314,2
12537,9.612208990472995,11
12551,7.596376459813904,14
12552,10.0,1
12558,9.486098579063018,6
12633,-6.878710163792173,75
12708,-7.1732790004633005,75
12733,8.879799543307726,25
12808,-9.31063336255351,75
12883,-4.8399040621185145,75
12958,-10.343379910577099,75
12967,9.616427685432907,9
12970,9.925066076047267,3
12979,9.664608189296683,9
12985,9.275096997336757,6
12990,9.798827988618466,5
13065,-4.641038298729002,75
13068,9.888173418654034,3
13080,9.390913257718275,12
13097,8.714079564630108,17
13128,-0.1699455256910003,31
13134,9.717513771420077,6
13148,7.90875302647307,14
13152,9.862213174667444,4
13227,-7.624543138806089,75
13231,9.894662557502144,4
13232,9.989335057108311,1
13307,-5.172371934400561,75
13382,-6.611734607774918,75
13397,9.45299266979125,15
13472,-6.647068087144896,75
13547,-4.058480710995687,75
13563,9.198810421093608,16
13638,-4.67255052195473,75
13665,8.94274011482172,27
13740,-5.467332030049547,75
13815,-6.888248205829194,75
13865,6.834616764889706,50
13866,9.988782299955586,1
13867,10.0,1
13895,8.464992520964628,28
13901,9.743199355975062,6
13910,9.634106524648516,9
13985,-4.5829901264149795,75
14060,-4.796745336656839,75
14073,9.402174373589835,13
14084,8.367152794737297,11
14100,8.622279379151987,16
14175,-4.643438506905583,75
14244,6.497447887156209,69
14250,9.792008649424274,6
14257,9.694822551666235,7
14332,-4.371463489590138,75
14353,8.770461097970017,21
14360,8.979557909659162,7
14371,9.447130896273698,11
14374,9.900460483662343,3
14379,9.772840750571266,5
14454,-3.8831104260842824,75
14461,9.690376042098594,7
14462,10.0,1
14480,9.088585772533865,18
14492,9.47403873973287,12
14498,9.802260868787563,6
14573,-3.782324290254528,75
14648,-6.985255970298495,75
14649,10.0,1
14650,10.0,1
14653,9.910196067820431,3
14672,9.055830333590755,19
14689,9.140708519872007,17
14764,-6.7373074892062395,75
14794,8.43822396071382,30
14802,9.607289269866646,8
14835,3.0096019135161516,33
14843,9.491148493036246,8
14850,9.732426932507881,7
14857,9.745846297538087,7
14867,9.573856739818414,10
14942,-5.761401057917587,75
14955,9.3312329715155,13
14958,9.915620936254138,3
15033,-4.5312731815019855,75
15043,9.386739774495208,10
15088,7.807655238659008,45
15109,6.626395672231903,21
15111,9.928364203112505,2
15117,9.784148234610262,6
